code,name,longitude,latitude,altitude,time,wind_direction,wind_speed,gust_of_wind,temperature,dew_temperature,sunshine,radiation,precipitation_duration,precipitation,air_pressure,visibility,cloud_cover,relative_humidity,mist,rain,snow,lightning,icing
391,Arcen,6.197,51.498,19.500,2021-01-28 00:00:00+00:00,20.0,2.0,5.0,5.5,5.5,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 01:00:00+00:00,20.0,2.0,3.0,5.3,5.3,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 02:00:00+00:00,19.0,2.0,3.0,5.1,5.1,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 03:00:00+00:00,20.0,2.0,4.0,5.1,5.1,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 04:00:00+00:00,14.0,1.0,2.0,5.1,5.1,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 05:00:00+00:00,11.0,2.0,3.0,5.1,5.1,0.0,0.0,0.7,1.2,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 06:00:00+00:00,12.0,2.0,4.0,5.1,4.9,0.0,0.0,1.0,1.5,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 07:00:00+00:00,12.0,3.0,5.0,4.9,4.6,0.0,1.0,1.0,1.7,,,,97.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 08:00:00+00:00,11.0,3.0,5.0,4.7,4.5,0.0,2.0,1.0,2.8,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 09:00:00+00:00,11.0,3.0,5.0,4.7,4.5,0.0,6.0,1.0,2.0,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 10:00:00+00:00,10.0,3.0,5.0,4.7,4.5,0.0,8.0,1.0,2.1,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 11:00:00+00:00,8.0,3.0,4.0,5.0,4.8,0.0,26.0,1.0,1.0,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 12:00:00+00:00,7.0,2.0,5.0,5.3,4.9,0.0,23.0,1.0,0.8,,,,97.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 13:00:00+00:00,6.0,2.0,4.0,5.6,5.2,0.0,22.0,1.0,0.6,,,,97.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 14:00:00+00:00,2.0,2.0,3.0,5.3,5.2,0.0,11.0,0.4,0.1,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 15:00:00+00:00,2.0,1.0,2.0,5.3,4.8,0.0,4.0,0.0,-0.1,,,,97.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 16:00:00+00:00,7.0,1.0,2.0,5.0,4.8,0.0,1.0,0.3,0.1,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 17:00:00+00:00,9.0,1.0,2.0,4.9,4.7,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 18:00:00+00:00,10.0,1.0,2.0,4.9,4.7,0.0,0.0,0.0,0.0,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 19:00:00+00:00,13.0,1.0,2.0,4.9,4.7,0.0,0.0,0.0,-0.1,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 20:00:00+00:00,15.0,1.0,2.0,5.0,4.8,0.0,0.0,0.4,0.1,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 21:00:00+00:00,14.0,1.0,3.0,5.2,5.0,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 22:00:00+00:00,12.0,1.0,2.0,5.5,5.4,0.0,0.0,0.3,0.1,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-28 23:00:00+00:00,16.0,1.0,2.0,5.8,5.8,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 00:00:00+00:00,15.0,1.0,3.0,6.6,6.6,0.0,0.0,0.0,0.0,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 01:00:00+00:00,16.0,2.0,4.0,7.7,7.6,0.0,0.0,0.3,0.1,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 02:00:00+00:00,16.0,2.0,4.0,8.1,8.1,0.0,0.0,0.9,3.1,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 03:00:00+00:00,18.0,2.0,6.0,8.4,8.4,0.0,0.0,1.0,2.7,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 04:00:00+00:00,17.0,2.0,4.0,8.2,8.1,0.0,0.0,0.8,1.6,,,,99.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 05:00:00+00:00,23.0,2.0,10.0,8.8,8.7,0.0,0.0,0.6,2.9,,,,98.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 06:00:00+00:00,26.0,5.0,11.0,8.8,8.1,0.0,0.0,0.4,0.2,,,,95.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 07:00:00+00:00,26.0,5.0,12.0,9.1,8.2,0.0,1.0,0.6,0.7,,,,94.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 08:00:00+00:00,27.0,7.0,14.0,9.1,7.2,0.0,3.0,0.6,0.4,,,,88.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 09:00:00+00:00,26.0,6.0,13.0,9.7,6.7,0.0,14.0,0.0,-0.1,,,,81.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 10:00:00+00:00,26.0,7.0,13.0,10.3,6.5,0.2,50.0,,,,,,77.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 11:00:00+00:00,25.0,5.0,10.0,9.3,7.2,0.1,19.0,0.3,0.2,,,,86.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 12:00:00+00:00,26.0,5.0,11.0,9.3,6.9,0.1,35.0,0.5,0.2,,,,85.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 13:00:00+00:00,27.0,5.0,10.0,9.8,6.5,0.2,44.0,0.3,0.1,,,,79.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 14:00:00+00:00,27.0,4.0,10.0,9.7,6.3,0.5,39.0,0.0,0.0,,,,79.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 15:00:00+00:00,25.0,4.0,8.0,8.9,6.0,0.0,7.0,0.0,0.0,,,,82.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 16:00:00+00:00,26.0,4.0,7.0,8.9,5.9,0.0,1.0,0.0,0.0,,,,81.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 17:00:00+00:00,26.0,3.0,8.0,9.0,5.9,0.0,0.0,0.0,0.0,,,,80.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 18:00:00+00:00,26.0,5.0,9.0,8.9,5.9,0.0,0.0,0.0,0.0,,,,81.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 19:00:00+00:00,27.0,6.0,11.0,8.8,5.3,0.0,0.0,0.0,0.0,,,,78.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 20:00:00+00:00,28.0,6.0,13.0,7.9,3.9,0.0,0.0,0.0,0.0,,,,75.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 21:00:00+00:00,28.0,5.0,13.0,6.6,3.3,0.0,0.0,0.0,0.0,,,,79.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 22:00:00+00:00,28.0,4.0,11.0,6.0,2.8,0.0,0.0,0.0,0.0,,,,80.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-29 23:00:00+00:00,30.0,3.0,8.0,5.6,3.0,0.0,0.0,0.0,0.0,,,,83.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 00:00:00+00:00,34.0,3.0,8.0,2.7,0.5,0.0,0.0,0.0,0.0,,,,85.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 01:00:00+00:00,34.0,3.0,7.0,1.9,-0.5,0.0,0.0,0.0,0.0,,,,83.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 02:00:00+00:00,1.0,3.0,8.0,0.9,-0.7,0.0,0.0,0.0,-0.1,,,,88.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 03:00:00+00:00,3.0,4.0,7.0,0.5,-1.6,0.0,0.0,0.0,0.0,,,,86.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 04:00:00+00:00,3.0,4.0,7.0,0.4,-2.1,0.0,0.0,0.0,0.0,,,,83.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 05:00:00+00:00,6.0,3.0,7.0,0.4,-2.2,0.0,0.0,0.0,0.0,,,,82.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 06:00:00+00:00,7.0,4.0,8.0,0.4,-2.4,0.0,0.0,0.0,0.0,,,,81.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 07:00:00+00:00,7.0,5.0,8.0,0.5,-2.6,0.0,2.0,0.0,0.0,,,,79.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 08:00:00+00:00,8.0,5.0,10.0,0.7,-3.1,0.0,11.0,0.0,0.0,,,,75.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 09:00:00+00:00,8.0,6.0,9.0,1.0,-3.1,0.0,25.0,0.0,0.0,,,,73.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 10:00:00+00:00,8.0,6.0,10.0,1.7,-3.0,0.0,41.0,0.0,0.0,,,,71.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 11:00:00+00:00,9.0,5.0,10.0,2.0,-2.5,0.0,40.0,0.0,0.0,,,,71.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 12:00:00+00:00,9.0,6.0,10.0,2.7,-2.5,0.0,52.0,0.0,0.0,,,,68.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 13:00:00+00:00,8.0,6.0,9.0,2.9,-2.8,0.3,51.0,0.0,0.0,,,,66.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 14:00:00+00:00,7.0,6.0,10.0,2.7,-2.5,0.0,29.0,0.0,0.0,,,,68.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 15:00:00+00:00,7.0,5.0,11.0,2.2,-2.3,0.3,12.0,0.0,0.0,,,,71.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 16:00:00+00:00,6.0,5.0,9.0,1.9,-2.6,0.0,1.0,0.0,0.0,,,,72.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 17:00:00+00:00,7.0,5.0,9.0,1.5,-2.7,0.0,0.0,0.0,0.0,,,,73.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 18:00:00+00:00,7.0,5.0,9.0,1.2,-2.6,0.0,0.0,0.0,0.0,,,,75.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 19:00:00+00:00,6.0,5.0,8.0,1.0,-2.7,0.0,0.0,0.0,0.0,,,,76.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 20:00:00+00:00,6.0,4.0,8.0,0.7,-3.0,0.0,0.0,0.0,0.0,,,,76.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 21:00:00+00:00,6.0,4.0,7.0,-0.1,-3.2,0.0,0.0,0.0,0.0,,,,79.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 22:00:00+00:00,6.0,4.0,7.0,-0.4,-3.2,0.0,0.0,0.0,0.0,,,,80.0,False,False,False,False,False
391,Arcen,6.197,51.498,19.500,2021-01-30 23:00:00+00:00,7.0,4.0,7.0,-0.7,-3.3,0.0,0.0,0.0,0.0,,,,82.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 00:00:00+00:00,21.0,3.0,4.0,6.1,6.1,0.0,0.0,0.0,0.0,1010.0,3.0,9.0,100.0,True,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 01:00:00+00:00,19.0,3.0,5.0,5.9,5.9,0.0,0.0,0.0,0.0,1008.8,2.0,9.0,100.0,True,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 02:00:00+00:00,16.0,3.0,4.0,5.6,5.6,0.0,0.0,0.0,0.0,1007.5,2.0,9.0,100.0,True,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 03:00:00+00:00,16.0,2.0,4.0,5.5,5.5,0.0,0.0,0.4,0.4,1006.7,5.0,9.0,100.0,True,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 04:00:00+00:00,15.0,3.0,4.0,5.4,5.1,0.0,0.0,1.0,1.5,1005.4,34.0,8.0,98.0,True,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 05:00:00+00:00,12.0,3.0,4.0,5.4,5.1,0.0,0.0,1.0,2.0,1003.4,57.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 06:00:00+00:00,11.0,3.0,5.0,5.4,5.1,0.0,0.0,1.0,2.1,1001.9,58.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 07:00:00+00:00,10.0,3.0,4.0,5.3,5.0,0.0,0.0,1.0,2.8,1001.0,34.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 08:00:00+00:00,9.0,3.0,4.0,5.6,5.3,0.0,2.0,1.0,3.0,1000.3,50.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 09:00:00+00:00,10.0,3.0,4.0,5.8,5.5,0.0,9.0,1.0,1.1,999.7,36.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 10:00:00+00:00,10.0,3.0,5.0,5.9,5.6,0.0,20.0,1.0,0.6,999.5,36.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 11:00:00+00:00,12.0,2.0,4.0,6.1,5.8,0.0,26.0,1.0,1.5,999.2,29.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 12:00:00+00:00,5.0,2.0,4.0,6.4,6.1,0.0,21.0,0.8,0.7,999.5,26.0,8.0,97.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 13:00:00+00:00,3.0,2.0,4.0,6.5,6.4,0.0,23.0,1.0,0.6,1000.1,31.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 14:00:00+00:00,4.0,2.0,4.0,6.5,6.2,0.0,20.0,0.9,0.4,1000.8,21.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 15:00:00+00:00,3.0,2.0,4.0,5.8,5.5,0.0,4.0,0.4,0.1,1001.8,26.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 16:00:00+00:00,6.0,1.0,3.0,5.9,5.6,0.0,1.0,0.7,0.2,1002.2,24.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 17:00:00+00:00,13.0,1.0,2.0,6.0,5.7,0.0,0.0,1.0,0.2,1002.4,58.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 18:00:00+00:00,11.0,1.0,2.0,6.0,5.7,0.0,0.0,0.4,0.1,1002.6,56.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 19:00:00+00:00,25.0,1.0,2.0,6.6,6.3,0.0,0.0,0.0,-0.1,1002.3,48.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 20:00:00+00:00,20.0,1.0,2.0,7.0,6.7,0.0,0.0,0.0,-0.1,1001.9,42.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 21:00:00+00:00,22.0,2.0,5.0,8.3,8.0,0.0,0.0,0.0,-0.1,1001.4,37.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 22:00:00+00:00,21.0,3.0,5.0,8.6,8.3,0.0,0.0,0.0,0.0,1000.4,43.0,8.0,97.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-28 23:00:00+00:00,19.0,3.0,5.0,9.0,8.7,0.0,0.0,0.0,-0.1,999.0,44.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 00:00:00+00:00,17.0,3.0,5.0,8.9,8.6,0.0,0.0,0.6,0.4,997.5,50.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 01:00:00+00:00,17.0,3.0,5.0,8.8,8.5,0.0,0.0,0.5,1.8,995.9,31.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 02:00:00+00:00,20.0,4.0,6.0,9.4,9.1,0.0,0.0,1.0,3.0,994.4,58.0,8.0,98.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 03:00:00+00:00,18.0,3.0,6.0,9.3,8.8,0.0,0.0,1.0,2.8,992.7,63.0,8.0,97.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 04:00:00+00:00,24.0,4.0,13.0,9.7,9.1,0.0,0.0,0.7,1.0,992.2,41.0,8.0,96.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 05:00:00+00:00,26.0,8.0,15.0,9.2,8.4,0.0,0.0,0.9,0.4,992.6,59.0,8.0,94.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 06:00:00+00:00,26.0,8.0,14.0,9.2,8.4,0.0,0.0,0.9,0.6,993.1,60.0,8.0,94.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 07:00:00+00:00,25.0,9.0,16.0,9.6,7.3,0.0,1.0,0.0,-0.1,994.0,63.0,8.0,85.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 08:00:00+00:00,25.0,10.0,16.0,9.8,6.9,0.0,16.0,0.0,-0.1,994.7,64.0,8.0,82.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 09:00:00+00:00,26.0,9.0,15.0,10.1,7.0,0.0,37.0,0.0,0.0,995.3,64.0,8.0,81.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 10:00:00+00:00,25.0,8.0,14.0,10.1,6.8,0.1,39.0,0.0,0.0,995.6,66.0,8.0,79.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 11:00:00+00:00,25.0,8.0,14.0,10.7,7.1,0.4,53.0,0.0,-0.1,995.6,64.0,8.0,78.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 12:00:00+00:00,27.0,8.0,14.0,9.4,6.2,0.5,63.0,0.5,0.5,995.4,58.0,7.0,80.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 13:00:00+00:00,27.0,7.0,13.0,10.0,6.8,0.5,53.0,0.2,0.1,995.2,68.0,5.0,80.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 14:00:00+00:00,27.0,5.0,10.0,9.5,6.3,0.3,26.0,0.0,0.0,995.5,65.0,7.0,80.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 15:00:00+00:00,27.0,5.0,10.0,9.4,6.6,0.3,12.0,0.0,0.0,996.2,63.0,8.0,82.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 16:00:00+00:00,27.0,5.0,11.0,9.3,6.5,0.0,1.0,0.0,0.0,997.0,64.0,8.0,82.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 17:00:00+00:00,26.0,6.0,10.0,9.0,6.4,0.0,0.0,0.0,0.0,997.5,67.0,8.0,83.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 18:00:00+00:00,26.0,6.0,10.0,8.6,6.8,0.0,0.0,0.0,-0.1,998.2,68.0,8.0,88.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 19:00:00+00:00,28.0,7.0,12.0,8.5,5.6,0.0,0.0,0.0,0.0,999.3,70.0,8.0,82.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 20:00:00+00:00,27.0,7.0,13.0,7.6,5.1,0.0,0.0,0.0,0.0,1000.1,70.0,8.0,84.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 21:00:00+00:00,28.0,5.0,11.0,7.2,5.0,0.0,0.0,0.0,0.0,1000.5,69.0,8.0,86.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 22:00:00+00:00,28.0,4.0,8.0,6.7,4.4,0.0,0.0,0.0,0.0,1000.9,70.0,8.0,85.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-29 23:00:00+00:00,30.0,4.0,7.0,5.5,4.7,0.0,0.0,0.7,0.5,1001.3,57.0,8.0,94.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 00:00:00+00:00,36.0,4.0,8.0,2.9,2.0,0.0,0.0,0.0,-0.1,1001.9,57.0,8.0,93.0,False,True,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 01:00:00+00:00,36.0,5.0,9.0,1.9,0.4,0.0,0.0,0.0,0.0,1002.3,67.0,8.0,89.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 02:00:00+00:00,1.0,4.0,7.0,1.4,-0.7,0.0,0.0,0.0,0.0,1002.3,70.0,8.0,86.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 03:00:00+00:00,3.0,5.0,7.0,0.8,-0.6,0.0,0.0,0.0,0.0,1002.4,64.0,8.0,89.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 04:00:00+00:00,5.0,5.0,8.0,0.9,-0.9,0.0,0.0,0.0,0.0,1002.3,63.0,8.0,88.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 05:00:00+00:00,7.0,5.0,8.0,0.6,-1.6,0.0,0.0,0.0,0.0,1002.1,69.0,8.0,84.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 06:00:00+00:00,7.0,5.0,9.0,0.5,-2.0,0.0,0.0,0.0,0.0,1002.2,70.0,8.0,83.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 07:00:00+00:00,7.0,5.0,10.0,0.6,-2.1,0.0,1.0,0.0,0.0,1002.1,70.0,8.0,82.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 08:00:00+00:00,7.0,5.0,10.0,0.8,-2.3,0.0,10.0,0.0,0.0,1002.0,75.0,8.0,79.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 09:00:00+00:00,8.0,6.0,11.0,1.0,-2.4,0.0,22.0,0.0,0.0,1001.8,74.0,8.0,78.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 10:00:00+00:00,8.0,6.0,10.0,1.3,-2.5,0.0,25.0,0.0,0.0,1001.4,75.0,8.0,75.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 11:00:00+00:00,8.0,6.0,10.0,1.9,-2.5,0.0,58.0,0.0,0.0,1000.7,75.0,8.0,72.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 12:00:00+00:00,8.0,6.0,10.0,2.5,-2.0,0.7,65.0,0.0,0.0,1000.1,75.0,8.0,72.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 13:00:00+00:00,8.0,6.0,10.0,2.6,-2.2,0.0,44.0,0.0,0.0,999.9,75.0,8.0,70.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 14:00:00+00:00,7.0,6.0,12.0,2.8,-2.4,0.0,28.0,0.0,0.0,999.9,80.0,8.0,68.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 15:00:00+00:00,6.0,6.0,11.0,2.6,-2.0,0.0,10.0,0.0,0.0,1000.2,75.0,8.0,72.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 16:00:00+00:00,7.0,7.0,11.0,2.3,-2.1,0.0,1.0,0.0,0.0,1000.8,75.0,8.0,72.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 17:00:00+00:00,6.0,7.0,11.0,2.1,-2.1,0.0,0.0,0.0,0.0,1001.3,75.0,8.0,73.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 18:00:00+00:00,6.0,7.0,11.0,1.7,-2.4,0.0,0.0,0.0,0.0,1001.8,75.0,8.0,74.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 19:00:00+00:00,6.0,6.0,10.0,1.4,-2.1,0.0,0.0,0.0,0.0,1002.1,75.0,8.0,77.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 20:00:00+00:00,6.0,6.0,10.0,1.1,-2.2,0.0,0.0,0.0,0.0,1002.3,75.0,8.0,78.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 21:00:00+00:00,6.0,6.0,11.0,0.6,-2.4,0.0,0.0,0.0,0.0,1002.7,75.0,8.0,80.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 22:00:00+00:00,6.0,5.0,8.0,0.0,-2.6,0.0,0.0,0.0,0.0,1003.2,70.0,8.0,82.0,False,False,False,False,False
370,Eindhoven,5.377,51.451,22.600,2021-01-30 23:00:00+00:00,6.0,5.0,8.0,-0.3,-2.8,0.0,0.0,0.0,0.0,1003.5,70.0,8.0,83.0,False,False,False,False,False
331,Tholen,4.193,51.480,0.000,2021-01-28 00:00:00+00:00,,,,,,,,,,,,,,False,False,False,False,False
331,Tholen,4.193,51.480,0.000,2021-01-28 01:00:00+00:00,,,,,,,,,,,,,,False,False,False,False,False
331,Tholen,4.193,51.480,0.000,2021-01-28 02:00:00+00:00,,,,,,,,,,,,,,False,False,False,False,False
